,City,Station,Date,FromDate,ToDate,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Benzene,Ozone,CH4,CO2,BlackCarbon,I1(PM2.5),I2(PM10),I3(NO),I4(NO2),I5(NH3),I6(SO2),I7(CO),I1(PM2.5).1,I2(PM10).1,I3(NO).1,I4(NO2).1,I5(NH3).1,I6(SO2).1,I7(CO).1,AQI
94,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",12/02/2021,12-02-202100:00,13-02-202100:00,125.92,235.31,,,,3.39,1.11,0.36,15.39,,438.29,,117.28,190.2066667,0,0,0,3.39,1.11,1,1,0,0,0,1,1,190.2066667
95,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",13/02/2021,13-02-202100:00,14-02-202100:00,95.69,177.15,,,,5.16,0.29,0.32,9.48,,399.15,,95.69,151.4333333,0,0,0,5.16,0.29,1,1,0,0,0,1,1,151.4333333
96,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",14/02/2021,14-02-202100:00,15-02-202100:00,73.63,134.16,,,,4.31,0.2,0,6.94,,383.51,,73.63,122.7733333,0,0,0,4.31,0.2,1,1,0,0,0,1,1,122.7733333
97,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",15/02/2021,15-02-202100:00,16-02-202100:00,56.99,104.3,,,,1.71,0.25,0,8.55,,386.18,,56.99,102.8666667,0,0,0,1.71,0.25,1,1,0,0,0,1,1,102.8666667
98,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",16/02/2021,16-02-202100:00,17-02-202100:00,65.62,117.1,,,,5.04,0.18,0,7,,377.89,,65.62,111.4,0,0,0,5.04,0.18,1,1,0,0,0,1,1,111.4
99,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",17/02/2021,17-02-202100:00,18-02-202100:00,69.66,198.45,10.25,27.44,65.3,1.76,0.1,2.72,5.37,,416.72,,69.66,165.6333333,10.25,27.44,65.3,1.76,0.1,1,1,1,1,1,1,1,165.6333333
100,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",18/02/2021,18-02-202100:00,19-02-202100:00,72.12,357.25,23.94,52.51,71.12,3.79,0.21,5,19.36,,473.5,,72.12,309.0625,23.94,52.51,71.12,3.79,0.21,1,1,1,1,1,1,1,309.0625
101,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",19/02/2021,19-02-202100:00,20-02-202100:00,67.17,197.57,16.57,48.25,61.08,6.48,0.45,4.99,8.62,,442.95,,67.17,165.0466667,16.57,48.25,61.08,6.48,0.45,1,1,1,1,1,1,1,165.0466667
102,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",20/02/2021,20-02-202100:00,21-02-202100:00,72.12,249.62,29.21,55.85,71.23,6.92,0.87,4.96,10.2,,455.62,,72.12,199.7466667,29.21,55.85,71.23,6.92,0.87,1,1,1,1,1,1,1,199.7466667
103,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",21/02/2021,21-02-202100:00,22-02-202100:00,72.12,216.98,18.92,26.96,63.27,2.73,0.91,4.98,9.67,,270.9,,72.12,177.9866667,18.92,26.96,63.27,2.73,0.91,1,1,1,1,1,1,1,177.9866667
104,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",22/02/2021,22-02-202100:00,23-02-202100:00,72.03,210.68,26.14,51.08,63.96,6.5,2.05,4.96,25.73,,207,,72.03,173.7866667,26.14,51.08,63.96,6.5,2.05,1,1,1,1,1,1,1,173.7866667
105,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",23/02/2021,23-02-202100:00,24-02-202100:00,78.74,299.37,28.38,56.06,74.45,11.92,2.06,9.4,19.4,,460.72,,78.74,249.37,28.38,56.06,74.45,11.92,2.06,1,1,1,1,1,1,1,249.37
106,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",24/02/2021,24-02-202100:00,25-02-202100:00,72.19,371,48.8,35.86,93.18,9.91,2.74,11.66,23.55,,483.86,,72.19,326.25,48.8,35.86,93.18,9.91,2.74,1,1,1,1,1,1,1,326.25
107,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",25/02/2021,25-02-202100:00,26-02-202100:00,72.12,299.14,38.44,58.15,85.62,4.76,1.84,5.36,6.96,,476.53,,72.12,249.14,38.44,58.15,85.62,4.76,1.84,1,1,1,1,1,1,1,249.14
108,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",26/02/2021,26-02-202100:00,27-02-202100:00,55.99,204.94,12.28,29.59,59.57,3.31,1.25,2.49,5.88,,449.92,,55.99,169.96,12.28,29.59,59.57,3.31,1.25,1,1,1,1,1,1,1,169.96
109,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",27/02/2021,27-02-202100:00,28-02-202100:00,69.44,183.36,6.45,49.5,50.2,17.36,1.55,1.72,16.84,,515.78,,69.44,155.5733333,6.45,49.5,50.2,17.36,1.55,1,1,1,1,1,1,1,155.5733333
110,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",01/03/2021,01-03-202100:00,02-03-202100:00,75.37,275.26,46.33,39.77,108.81,1.74,1.09,9.82,15.73,,302.47,,75.37,225.26,46.33,39.77,105.8733333,1.74,1.09,1,1,1,1,1,1,1,225.26
111,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",02/03/2021,02-03-202100:00,03-03-202100:00,63.93,309.53,56.14,29.59,105.12,6.47,0.56,1.33,9.83,,307.13,,63.93,259.53,56.14,29.59,103.4133333,6.47,0.56,1,1,1,1,1,1,1,259.53
112,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",03/03/2021,03-03-202100:00,04-03-202100:00,69.02,279.44,42.23,69.58,85.61,9.62,0.4,2.53,36.49,,303.82,,69.02,229.44,42.23,69.58,85.61,9.62,0.4,1,1,1,1,1,1,1,229.44
113,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",04/03/2021,04-03-202100:00,05-03-202100:00,74.91,298.66,44.43,35.97,84.85,6.29,0.4,5.04,26.33,,305.17,,74.91,248.66,44.43,35.97,84.85,6.29,0.4,1,1,1,1,1,1,1,248.66
114,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",05/03/2021,05-03-202100:00,06-03-202100:00,91.3,365.71,36.25,47.76,80.7,10.4,0.58,4.99,20.72,,325.11,,91.3,319.6375,36.25,47.76,80.7,10.4,0.58,1,1,1,1,1,1,1,319.6375
115,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",06/03/2021,06-03-202100:00,07-03-202100:00,65.03,277.11,12.03,15.21,45.53,1.15,0.31,5.01,6.1,,332.31,,65.03,227.11,12.03,15.21,45.53,1.15,0.31,1,1,1,1,1,1,1,227.11
116,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",07/03/2021,07-03-202100:00,08-03-202100:00,51.36,268.25,47.51,35.42,76.36,2.7,0.63,5.04,8.62,,342.59,,51.36,218.25,47.51,35.42,76.36,2.7,0.63,1,1,1,1,1,1,1,218.25
117,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",08/03/2021,08-03-202100:00,09-03-202100:00,53.89,230,63.54,55.34,93.57,12.13,0.68,5,5.95,,345.93,,53.89,186.6666667,63.54,55.34,93.57,12.13,0.68,1,1,1,1,1,1,1,186.6666667
118,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",09/03/2021,09-03-202100:00,10-03-202100:00,57.78,273.07,52,29.25,82.99,9.08,0.67,0.85,15,,340.93,,57.78,223.07,52,29.25,82.99,9.08,0.67,1,1,1,1,1,1,1,223.07
119,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",10/03/2021,10-03-202100:00,11-03-202100:00,57,231.9,41.4,27.39,75.07,4.66,0.39,4.72,6.67,,345.3,,57,187.9333333,41.4,27.39,75.07,4.66,0.39,1,1,1,1,1,1,1,187.9333333
120,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",11/03/2021,11-03-202100:00,12-03-202100:00,46.32,205.48,20.26,20.84,53.46,3.97,0.14,6.5,5.24,,340.14,,46.32,170.32,20.26,20.84,53.46,3.97,0.14,1,1,1,1,1,1,1,170.32
121,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",12/03/2021,12-03-202100:00,13-03-202100:00,54.53,219.48,46.95,41.98,70.1,8.37,0.26,31.19,6.62,,340.08,,54.53,179.6533333,46.95,41.98,70.1,8.37,0.26,1,1,1,1,1,1,1,179.6533333
122,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",13/03/2021,13-03-202100:00,14-03-202100:00,75.75,279.16,34.36,53.02,64.37,12,0.15,22.34,31.14,,338.69,,75.75,229.16,34.36,53.02,64.37,12,0.15,1,1,1,1,1,1,1,229.16
123,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",14/03/2021,14-03-202100:00,15-03-202100:00,68.18,253.95,31.47,51.07,60.88,13.41,0.16,9.37,32.38,,338.7,,68.18,203.95,31.47,51.07,60.88,13.41,0.16,1,1,1,1,1,1,1,203.95
124,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",15/03/2021,15-03-202100:00,16-03-202100:00,62.85,294.4,66.89,52.21,90.96,7.77,0.46,12.73,21.19,,351.67,,62.85,244.4,66.89,52.21,90.96,7.77,0.46,1,1,1,1,1,1,1,244.4
125,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",16/03/2021,16-03-202100:00,17-03-202100:00,61.24,277.07,65.13,49.04,88.61,7.44,0.22,0,4.39,,350.01,,61.24,227.07,65.13,49.04,88.61,7.44,0.22,1,1,1,1,1,1,1,227.07
126,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",17/03/2021,17-03-202100:00,18-03-202100:00,65.44,275.29,35.83,26.86,70.86,5.92,0.12,0,7.64,,345.91,,65.44,225.29,35.83,26.86,70.86,5.92,0.12,1,1,1,1,1,1,1,225.29
127,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",18/03/2021,18-03-202100:00,19-03-202100:00,55.9,231.38,33.09,46.22,60.14,22.91,0.03,0,12.78,,340.61,,55.9,187.5866667,33.09,46.22,60.14,22.91,0.03,1,1,1,1,1,1,1,187.5866667
128,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",19/03/2021,19-03-202100:00,20-03-202100:00,68.54,290.04,46.62,43.95,70.86,12.06,0.05,21.19,9.89,,344.49,,68.54,240.04,46.62,43.95,70.86,12.06,0.05,1,1,1,1,1,1,1,240.04
129,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",20/03/2021,20-03-202100:00,21-03-202100:00,75.31,290.15,18.84,18.73,46.29,20.76,0.1,12.75,5.01,,321.19,,75.31,240.15,18.84,18.73,46.29,20.76,0.1,1,1,1,1,1,1,1,240.15
130,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",21/03/2021,21-03-202100:00,22-03-202100:00,72.4,249.34,13.39,26.94,35.32,20.44,0.01,13.29,20.52,,320.03,,72.4,199.56,13.39,26.94,35.32,20.44,0.01,1,1,1,1,1,1,1,199.56
131,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",22/03/2021,22-03-202100:00,23-03-202100:00,68.58,229.37,29.25,32.22,49.37,12.62,0.11,21.37,10.92,,322.06,,68.58,186.2466667,29.25,32.22,49.37,12.62,0.11,1,1,1,1,1,1,1,186.2466667
132,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",23/03/2021,23-03-202100:00,24-03-202100:00,80.1,276.89,49.38,25.29,74.69,12.54,0.84,1.07,17.48,,323.53,,80.1,226.89,49.38,25.29,74.69,12.54,0.84,1,1,1,1,1,1,1,226.89
133,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",24/03/2021,24-03-202100:00,25-03-202100:00,77.87,296.11,39.36,59.21,70.98,10.92,1.62,0,18.34,,315.35,,77.87,246.11,39.36,59.21,70.98,10.92,1.62,1,1,1,1,1,1,1,246.11
134,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",25/03/2021,25-03-202100:00,26-03-202100:00,61.89,287.65,71.13,53.41,106.06,11.16,1.43,0,17.25,,398.56,,61.89,237.65,71.13,53.41,104.04,11.16,1.43,1,1,1,1,1,1,1,237.65
135,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",26/03/2021,26-03-202100:00,27-03-202100:00,65.96,300.79,67.65,51.19,89.49,14.85,1.03,,39.23,,366.54,,65.96,250.79,67.65,51.19,89.49,14.85,1.03,1,1,1,1,1,1,1,250.79
136,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",27/03/2021,27-03-202100:00,28-03-202100:00,66.85,304.15,71.26,55.24,94.05,20.37,1.01,,41.84,,327.91,,66.85,254.15,71.26,55.24,94.05,20.37,1.01,1,1,1,1,1,1,1,254.15
137,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",28/03/2021,28-03-202100:00,29-03-202100:00,64.72,258.21,29.94,16.4,58.62,6.47,0.77,,20.01,,320.48,,64.72,208.21,29.94,16.4,58.62,6.47,0.77,1,1,1,1,1,1,1,208.21
138,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",29/03/2021,29-03-202100:00,30-03-202100:00,56,281.69,5.78,6.31,18.61,15.49,0.03,,39.26,,308.2,,56,231.69,5.78,6.31,18.61,15.49,0.03,1,1,1,1,1,1,1,231.69
139,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",30/03/2021,30-03-202100:00,31-03-202100:00,30.38,178.2,7.37,23.54,30.1,8.16,0,,24.09,,304.59,,30.38,152.1333333,7.37,23.54,30.1,8.16,0,1,1,1,1,1,1,0,152.1333333
140,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",31/03/2021,31-03-202100:00,01-04-202100:00,43.9,165.1,21.38,26.95,50.86,13.55,0.15,,16.92,,388.44,,43.9,143.4,21.38,26.95,50.86,13.55,0.15,1,1,1,1,1,1,1,143.4
141,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",01/04/2021,01-04-202100:00,02-04-202100:00,22.73,47.79,8.13,17.39,27.2,5.26,0.12,,10.1,,513.74,,22.73,47.79,8.13,17.39,27.2,5.26,0.12,1,1,1,1,1,1,1,47.79
142,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",02/04/2021,02-04-202100:00,03-04-202100:00,27.47,58.84,7.49,10.7,27.5,3.53,0.05,,10.53,,510.37,,27.47,58.84,7.49,10.7,27.5,3.53,0.05,1,1,1,1,1,1,1,58.84
143,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",03/04/2021,03-04-202100:00,04-04-202100:00,47.31,88.9,5.07,8.41,24.1,3.47,0.03,,11.22,,502.98,,47.31,88.9,5.07,8.41,24.1,3.47,0.03,1,1,1,1,1,1,1,88.9
144,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",04/04/2021,04-04-202100:00,05-04-202100:00,56.65,104.15,13.8,13.31,26.63,10.26,0.07,,23.35,,504.69,,56.65,102.7666667,13.8,13.31,26.63,10.26,0.07,1,1,1,1,1,1,1,102.7666667
145,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",05/04/2021,05-04-202100:00,06-04-202100:00,53.75,99.7,22.78,23.44,39.06,11.04,0.23,,21.73,,512.64,,53.75,99.7,22.78,23.44,39.06,11.04,0.23,1,1,1,1,1,1,1,99.7
146,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",06/04/2021,06-04-202100:00,07-04-202100:00,49.86,143.62,34.77,30.99,54.25,8.8,0.33,5.02,11.8,,544.81,,49.86,129.08,34.77,30.99,54.25,8.8,0.33,1,1,1,1,1,1,1,129.08
147,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",07/04/2021,07-04-202100:00,08-04-202100:00,34.92,150.71,,,,13.13,0.24,4.98,10.64,,514.24,,34.92,133.8066667,0,0,0,13.13,0.24,1,1,0,0,0,1,1,133.8066667
148,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",08/04/2021,08-04-202100:00,09-04-202100:00,38.8,145.53,,,,18.15,0.04,4.97,21.39,,496.79,,38.8,130.3533333,0,0,0,18.15,0.04,1,1,0,0,0,1,1,130.3533333
149,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",09/04/2021,09-04-202100:00,10-04-202100:00,44.92,167.76,,,,16.83,0.1,5,27.23,,509.21,,44.92,145.1733333,0,0,0,16.83,0.1,1,1,0,0,0,1,1,145.1733333
150,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",10/04/2021,10-04-202100:00,11-04-202100:00,53.64,198.84,,,,11.97,0.02,5.01,19.34,,503.85,,53.64,165.8933333,0,0,0,11.97,0.02,1,1,0,0,0,1,1,165.8933333
151,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",11/04/2021,11-04-202100:00,12-04-202100:00,48.41,184.83,,,,19.68,0.01,5.02,18.26,,516.83,,48.41,156.5533333,0,0,0,19.68,0.01,1,1,0,0,0,1,1,156.5533333
152,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",12/04/2021,12-04-202100:00,13-04-202100:00,42.32,181.92,3.73,5.65,4.3,11.61,0.2,5.04,24.22,,548.18,,42.32,154.6133333,3.73,5.65,4.3,11.61,0.2,1,1,1,1,1,1,1,154.6133333
153,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",13/04/2021,13-04-202100:00,14-04-202100:00,37.14,149.05,2.92,6.27,4.05,14.64,0.04,4.97,27.48,,540.2,,37.14,132.7,2.92,6.27,4.05,14.64,0.04,1,1,1,1,1,1,1,132.7
154,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",14/04/2021,14-04-202100:00,15-04-202100:00,35.11,124.28,2.46,6.18,3.71,5.72,0.03,5.02,48.01,,506.94,,35.11,116.1866667,2.46,6.18,3.71,5.72,0.03,1,1,1,1,1,1,1,116.1866667
155,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",15/04/2021,15-04-202100:00,16-04-202100:00,40.82,124.64,2.46,5.73,3.73,13.26,0.03,4.98,36.48,,501.26,,40.82,116.4266667,2.46,5.73,3.73,13.26,0.03,1,1,1,1,1,1,1,116.4266667
156,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",16/04/2021,16-04-202100:00,17-04-202100:00,31.16,107.87,1.85,3.29,3.48,5.55,0.13,5,21.38,,544.46,,31.16,105.2466667,1.85,3.29,3.48,5.55,0.13,1,1,1,1,1,1,1,105.2466667
157,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",17/04/2021,17-04-202100:00,18-04-202100:00,30.22,114.91,2.48,3.11,3.98,10.62,0.14,4.95,22.25,,532.47,,30.22,109.94,2.48,3.11,3.98,10.62,0.14,1,1,1,1,1,1,1,109.94
158,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",18/04/2021,18-04-202100:00,19-04-202100:00,40.26,126.53,2.49,5.83,3.88,5.37,0.08,5.02,41.83,,528.66,,40.26,117.6866667,2.49,5.83,3.88,5.37,0.08,1,1,1,1,1,1,1,117.6866667
159,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",19/04/2021,19-04-202100:00,20-04-202100:00,22.63,59.81,1.4,2.85,3.03,4.99,0,5.02,28.86,,520,,22.63,59.81,1.4,2.85,3.03,4.99,0,1,1,1,1,1,1,0,59.81
160,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",20/04/2021,20-04-202100:00,21-04-202100:00,14.61,23.65,2,5.63,3.25,14.65,0.01,5.02,22.38,,492.9,,14.61,23.65,2,5.63,3.25,14.65,0.01,1,1,1,1,1,1,1,23.65
161,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",21/04/2021,21-04-202100:00,22-04-202100:00,14.37,24.57,1.84,5.7,3.37,9.8,0.04,4.99,20.07,,498.51,,14.37,24.57,1.84,5.7,3.37,9.8,0.04,1,1,1,1,1,1,1,24.57
162,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",22/04/2021,22-04-202100:00,23-04-202100:00,19.09,32.64,2.01,5.5,3.22,13.75,0.09,4.98,22.4,,503.05,,19.09,32.64,2.01,5.5,3.22,13.75,0.09,1,1,1,1,1,1,1,32.64
163,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",23/04/2021,23-04-202100:00,24-04-202100:00,32.77,28.03,1.85,3.06,3.84,3.28,0.02,5.01,13.11,,500.91,,32.77,28.03,1.85,3.06,3.84,3.28,0.02,1,1,1,1,1,1,1,32.77
164,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",24/04/2021,24-04-202100:00,25-04-202100:00,24.36,25.64,2.24,5.58,3.46,10.38,0.39,4.99,25.05,,503.8,,24.36,25.64,2.24,5.58,3.46,10.38,0.39,1,1,1,1,1,1,1,25.64
165,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",25/04/2021,25-04-202100:00,26-04-202100:00,6.09,11.36,2.16,5.75,3.34,2.74,0.7,5.03,33.36,,503.14,,6.09,11.36,2.16,5.75,3.34,2.74,0.7,1,1,1,1,1,1,1,11.36
166,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",26/04/2021,26-04-202100:00,27-04-202100:00,14.81,17.4,2.37,3.05,3.67,6.27,0.38,5.01,47.39,,517.1,,14.81,17.4,2.37,3.05,3.67,6.27,0.38,1,1,1,1,1,1,1,17.4
167,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",27/04/2021,27-04-202100:00,28-04-202100:00,37.58,33.06,3.73,3.51,4.51,7.98,0.2,5.02,41.44,,510.77,,37.58,33.06,3.73,3.51,4.51,7.98,0.2,1,1,1,1,1,1,1,37.58
168,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",28/04/2021,28-04-202100:00,29-04-202100:00,13.4,22.4,4.64,2.81,5.28,6.59,0.42,5.01,29.21,,504.18,,13.4,22.4,4.64,2.81,5.28,6.59,0.42,1,1,1,1,1,1,1,22.4
169,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",29/04/2021,29-04-202100:00,30-04-202100:00,16.82,24.92,6.25,5.71,6.68,13.5,0.38,5.01,21.28,,491.59,,16.82,24.92,6.25,5.71,6.68,13.5,0.38,1,1,1,1,1,1,1,24.92
170,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",30/04/2021,30-04-202100:00,01-05-202100:00,33.38,45.88,5.41,3.23,6.37,12.79,0.22,4.95,18.99,,508.26,,33.38,45.88,5.41,3.23,6.37,12.79,0.22,1,1,1,1,1,1,1,45.88
171,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",01/05/2021,01-05-202100:00,02-05-202100:00,27.89,39.04,2.96,3.43,4.08,11.77,0.26,5.01,32.99,,493.64,,27.89,39.04,2.96,3.43,4.08,11.77,0.26,1,1,1,1,1,1,1,39.04
172,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",02/05/2021,02-05-202100:00,03-05-202100:00,28.5,41.98,3.26,3.25,4.68,3.8,0.16,5,16.2,,489.75,,28.5,41.98,3.26,3.25,4.68,3.8,0.16,1,1,1,1,1,1,1,41.98
173,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",03/05/2021,03-05-202100:00,04-05-202100:00,18.44,29.84,3.25,3.43,5.02,6.48,0.32,4.99,22.49,,525.29,,18.44,29.84,3.25,3.43,5.02,6.48,0.32,1,1,1,1,1,1,1,29.84
174,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",04/05/2021,04-05-202100:00,05-05-202100:00,28.59,77.88,3.72,3.12,5.67,6.59,0.2,5.01,16.81,,487.52,,28.59,77.88,3.72,3.12,5.67,6.59,0.2,1,1,1,1,1,1,1,77.88
175,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",05/05/2021,05-05-202100:00,06-05-202100:00,29.27,111.4,5.01,3.11,5.72,10.79,1.66,5.01,25.17,,279.97,,29.27,107.6,5.01,3.11,5.72,10.79,1.66,1,1,1,1,1,1,1,107.6
176,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",06/05/2021,06-05-202100:00,07-05-202100:00,29.49,107.18,6.81,6.73,7.39,11.13,1.2,5.03,23.74,,403.45,,29.49,104.7866667,6.81,6.73,7.39,11.13,1.2,1,1,1,1,1,1,1,104.7866667
177,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",07/05/2021,07-05-202100:00,08-05-202100:00,29.81,104.97,6.59,6.32,7.01,13.35,1.24,4.99,24.2,,404.29,,29.81,103.3133333,6.59,6.32,7.01,13.35,1.24,1,1,1,1,1,1,1,103.3133333
178,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",08/05/2021,08-05-202100:00,09-05-202100:00,28.75,92.41,5.62,5.52,6.4,4.3,1.25,4.99,25.74,,402.09,,28.75,92.41,5.62,5.52,6.4,4.3,1.25,1,1,1,1,1,1,1,92.41
179,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",09/05/2021,09-05-202100:00,10-05-202100:00,23.96,83.29,3.83,5.92,5.8,2.95,1.13,5.01,10.95,,397.38,,23.96,83.29,3.83,5.92,5.8,2.95,1.13,1,1,1,1,1,1,1,83.29
180,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",11/05/2021,11-05-202100:00,12-05-202100:00,25.86,91.13,4.27,2,5.99,3.14,0.96,5.04,9.54,,409.71,,25.86,91.13,4.27,2,5.99,3.14,0.96,1,1,1,1,1,1,1,91.13
181,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",12/05/2021,12-05-202100:00,13-05-202100:00,20.39,71.78,4.9,3.41,6.48,10.3,0.89,5.03,18.73,,409.78,,20.39,71.78,4.9,3.41,6.48,10.3,0.89,1,1,1,1,1,1,1,71.78
182,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",13/05/2021,13-05-202100:00,14-05-202100:00,21.27,74.31,5.53,5.57,5.68,10.14,0.67,5.03,12.66,,409.88,,21.27,74.31,5.53,5.57,5.68,10.14,0.67,1,1,1,1,1,1,1,74.31
183,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",14/05/2021,14-05-202100:00,15-05-202100:00,24.06,96.5,6.11,6.43,7.31,10.79,0.89,5.04,27.55,,409.59,,24.06,96.5,6.11,6.43,7.31,10.79,0.89,1,1,1,1,1,1,1,96.5
184,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",15/05/2021,15-05-202100:00,16-05-202100:00,49.21,156.66,3.12,3.23,3.83,8.11,1.17,5,32.7,,408.89,,49.21,137.7733333,3.12,3.23,3.83,8.11,1.17,1,1,1,1,1,1,1,137.7733333
185,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",16/05/2021,16-05-202100:00,17-05-202100:00,15.87,111.62,5.56,6.51,6.25,7.46,0.66,4.98,34.23,,408.39,,15.87,107.7466667,5.56,6.51,6.25,7.46,0.66,1,1,1,1,1,1,1,107.7466667
186,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",17/05/2021,17-05-202100:00,18-05-202100:00,30.06,66.43,5.52,5.88,5.92,4.56,0.32,5.01,30.63,,408.2,,30.06,66.43,5.52,5.88,5.92,4.56,0.32,1,1,1,1,1,1,1,66.43
187,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",18/05/2021,18-05-202100:00,19-05-202100:00,27.7,67.22,6.3,5.46,6.96,5,1.4,4.98,28.87,,408.21,,27.7,67.22,6.3,5.46,6.96,5,1.4,1,1,1,1,1,1,1,67.22
188,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",19/05/2021,19-05-202100:00,20-05-202100:00,22.27,72.57,5.69,3.62,7.92,2.29,0.81,4.99,17.1,,491.46,,22.27,72.57,5.69,3.62,7.92,2.29,0.81,1,1,1,1,1,1,1,72.57
189,Mumbai-01,"BandraKurlaComplex,Mumbai-IITM",20/05/2021,20-05-202100:00,21-05-202100:00,34,152.3,8.45,5.91,9.93,10.24,0.02,4.97,22.61,,552.63,,34,134.8666667,8.45,5.91,9.93,10.24,0.02,1,1,1,1,1,1,1,134.8666667
